CO2[ppm],roomID
360,2
364,2
364,2
364,2
364,2
364,2
368,2
368,2
368,2
368,2
368,2
361,2
361,2
361,2
361,2
361,2
366,2
366,2
366,2
366,2
366,2
364,2
364,2
364,2
364,2
364,2
364,2
364,2
364,2
364,2
364,2
362,2
362,2
362,2
362,2
362,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
365,2
364,2
364,2
364,2
364,2
364,2
364,2
365,2
365,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
369,2
370,2
370,2
365,2
365,2
365,2
365,2
365,2
361,2
361,2
361,2
361,2
361,2
366,2
366,2
366,2
366,2
366,2
363,2
363,2
363,2
363,2
363,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
371,2
376,2
376,2
376,2
376,2
376,2
381,2
381,2
381,2
381,2
381,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
384,2
384,2
384,2
384,2
384,2
386,2
386,2
386,2
386,2
386,2
382,2
382,2
382,2
382,2
382,2
377,2
377,2
377,2
377,2
377,2
379,2
379,2
379,2
379,2
379,2
379,2
379,2
379,2
379,2
379,2
376,2
376,2
376,2
376,2
376,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
379,2
379,2
379,2
370,2
370,2
370,2
370,2
370,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
380,2
386,2
386,2
386,2
386,2
386,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
378,2
379,2
379,2
379,2
379,2
379,2
371,2
371,2
371,2
371,2
371,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
376,2
379,2
379,2
379,2
379,2
379,2
373,2
373,2
373,2
373,2
373,2
368,2
368,2
368,2
368,2
368,2
370,2
370,2
370,2
370,2
370,2
376,2
376,2
376,2
376,2
376,2
373,2
373,2
373,2
373,2
373,2
368,2
353.92,3
353.92,3
353.92,3
354.88,3
354.88,3
354.88,3
354.88,3
356.8,3
356.8,3
356.8,3
356.8,3
356.8,3
356.8,3
356.8,3
356.8,3
357.76,3
357.76,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
353.92,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
360,3
360,3
360,3
360,3
360,3
357.76,3
357.76,3
357.76,3
357.76,3
357.76,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
362.88,3
362.88,3
368,3
368,3
368,3
368,3
368,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
368,3
368,3
368,3
368,3
368,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
363.84,3
363.84,3
363.84,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
357.76,3
357.76,3
357.76,3
357.76,3
357.76,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
360,3
360,3
360,3
360,3
360,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
368.96,3
368.96,3
368.96,3
368.96,3
368.96,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
366.72,3
366.72,3
366.72,3
366.72,3
366.72,3
360.96,3
360.96,3
360.96,3
360.96,3
360.96,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
360,3
360,3
360,3
360,3
360,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
360.96,3
360.96,3
360.96,3
360.96,3
360,3
360,3
360,3
360,3
360,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
368.96,3
368.96,3
368.96,3
368.96,3
368.96,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
368,3
368,3
368,3
368,3
368,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
368,3
368,3
368,3
368,3
368,3
368,3
368,3
368,3
368,3
368,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
368,3
368,3
368,3
368,3
368,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
366.72,3
366.72,3
366.72,3
366.72,3
366.72,3
368,3
368,3
368,3
368,3
368,3
372.8,3
372.8,3
372.8,3
372.8,3
372.8,3
356.8,3
356.8,3
356.8,3
356.8,3
356.8,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
364.8,3
363.84,3
363.84,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
360,3
360,3
360,3
360,3
360,3
366.72,3
366.72,3
366.72,3
366.72,3
366.72,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
366.72,3
366.72,3
366.72,3
366.72,3
366.72,3
347.84,3
347.84,3
347.84,3
347.84,3
347.84,3
350.72,3
350.72,3
350.72,3
350.72,3
350.72,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
350.72,3
350.72,3
350.72,3
350.72,3
350.72,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
355.84,3
355.84,3
355.84,3
357.76,3
357.76,3
357.76,3
357.76,3
357.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
339.84,3
339.84,3
339.84,3
339.84,3
339.84,3
347.84,3
347.84,3
347.84,3
347.84,3
347.84,3
337.92,3
337.92,3
337.92,3
337.92,3
337.92,3
346.88,3
346.88,3
346.88,3
346.88,3
346.88,3
350.72,3
350.72,3
350.72,3
350.72,3
350.72,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
336.96,3
336.96,3
336.96,3
336.96,3
336.96,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
339.84,3
339.84,3
339.84,3
339.84,3
339.84,3
334.72,3
334.72,3
334.72,3
334.72,3
334.72,3
336.96,3
336.96,3
336.96,3
336.96,3
336.96,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
337.92,3
337.92,3
337.92,3
337.92,3
337.92,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
328,3
328,3
328,3
328,3
328,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
331.84,3
331.84,3
336,3
336,3
336,3
336,3
336,3
324,3
324,3
324,3
324,3
324,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
324,3
324,3
324,3
324,3
324,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
328,3
328,3
328,3
328,3
328,3
326.88,3
326.88,3
326.88,3
326.88,3
326.88,3
328,3
328,3
328,3
328,3
328,3
321.92,3
321.92,3
321.92,3
321.92,3
321.92,3
328,3
328,3
328,3
328,3
328,3
321.92,3
321.92,3
321.92,3
321.92,3
321.92,3
324.96,3
324.96,3
324.96,3
324.96,3
324.96,3
320,3
320,3
320,3
320,3
320,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
325.92,3
324.96,3
324,3
324,3
324,3
324,3
324,3
322.88,3
322.88,3
322.88,3
322.88,3
322.88,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
322.88,3
322.88,3
322.88,3
322.88,3
322.88,3
318.88,3
318.88,3
318.88,3
318.88,3
318.88,3
321.92,3
321.92,3
321.92,3
321.92,3
321.92,3
314.88,3
314.88,3
314.88,3
314.88,3
314.88,3
318.88,3
318.88,3
318.88,3
318.88,3
318.88,3
318.88,3
317.92,3
317.92,3
317.92,3
317.92,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
317.92,3
317.92,3
308,3
308,3
308,3
308,3
308,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
314.88,3
314.88,3
314.88,3
314.88,3
314.88,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
314.88,3
314.88,3
314.88,3
314.88,3
314.88,3
302.88,3
302.88,3
302.88,3
302.88,3
302.88,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
345.92,3
345.92,3
345.92,3
345.92,3
345.92,3
345.92,3
345.92,3
345.92,3
346.88,3
346.88,3
336,3
336,3
336,3
336,3
336,3
314.88,3
314.88,3
314.88,3
314.88,3
314.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
334.72,3
334.72,3
334.72,3
334.72,3
334.72,3
337.92,3
337.92,3
337.92,3
337.92,3
337.92,3
336,3
336,3
336,3
336,3
336,3
336.96,3
336.96,3
336.96,3
336.96,3
336.96,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
320,3
320,3
320,3
320,3
320,3
326.88,3
326.88,3
326.88,3
326.88,3
326.88,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
334.72,3
334.72,3
334.72,3
334.72,3
334.72,3
328.96,3
328.96,3
328.96,3
328.96,3
328.96,3
332.8,3
332.8,3
332.8,3
332.8,3
332.8,3
342.72,3
342.72,3
342.72,3
342.72,3
342.72,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
347.84,3
347.84,3
347.84,3
347.84,3
347.84,3
344,3
344,3
344,3
344,3
344,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
342.72,3
342.72,3
339.84,3
339.84,3
339.84,3
339.84,3
339.84,3
336,3
336,3
336,3
336,3
336,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
330.88,3
336,3
336,3
336,3
336,3
336,3
336,3
336,3
336,3
336.96,3
336.96,3
347.84,3
347.84,3
347.84,3
347.84,3
347.84,3
344,3
344,3
344,3
344,3
344,3
333.76,3
333.76,3
333.76,3
333.76,3
333.76,3
346.88,3
346.88,3
346.88,3
346.88,3
346.88,3
344,3
344,3
344,3
344,3
344,3
336.96,3
336.96,3
336.96,3
336.96,3
336.96,3
342.72,3
342.72,3
342.72,3
342.72,3
342.72,3
350.72,3
350.72,3
350.72,3
350.72,3
350.72,3
360,3
360,3
360,3
360,3
360,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
357.76,3
357.76,3
357.76,3
355.84,3
355.84,3
355.84,3
355.84,3
355.84,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
360,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
369.92,3
369.92,3
369.92,3
369.92,3
369.92,3
376,3
376,3
376,3
376,3
376,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
378.88,3
378.88,3
378.88,3
378.88,3
378.88,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
376.96,3
372.8,3
372.8,3
372.8,3
372.8,3
372.8,3
377.92,3
377.92,3
377.92,3
377.92,3
377.92,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
376,3
376,3
376,3
376,3
376,3
384,3
384,3
384,3
384,3
384,3
384.96,3
384.96,3
384.96,3
384.96,3
384.96,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
392,3
392,3
392,3
392,3
392,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
396.8,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
396.8,3
396.8,3
396.8,3
396.8,3
396.8,3
396.8,3
396.8,3
395.84,3
395.84,3
395.84,3
395.84,3
395.84,3
395.84,3
397.76,3
397.76,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
398.72,3
398.72,3
398.72,3
398.72,3
398.72,3
401.92,3
401.92,3
401.92,3
401.92,3
401.92,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
409.92,3
409.92,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
416,3
416,3
416,3
416,3
416,3
416,3
416,3
416,3
416,3
416,3
446.72,3
446.72,3
446.72,3
446.72,3
446.72,3
456.96,3
456.96,3
456.96,3
456.96,3
456.96,3
453.76,3
453.76,3
453.76,3
453.76,3
453.76,3
430.72,3
430.72,3
430.72,3
430.72,3
430.72,3
420.8,3
420.8,3
420.8,3
420.8,3
420.8,3
420.8,3
419.84,3
419.84,3
419.84,3
419.84,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
408,3
408,3
408,3
408,3
408,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
409.92,3
409.92,3
409.92,3
409.92,3
409.92,3
409.92,3
409.92,3
408.96,3
408.96,3
408.96,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
408,3
408,3
408,3
408,3
408,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
410.88,3
410.88,3
410.88,3
410.88,3
410.88,3
401.92,3
401.92,3
401.92,3
401.92,3
401.92,3
410.88,3
410.88,3
410.88,3
410.88,3
410.88,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
408,3
408,3
408,3
408,3
408,3
402.88,3
402.88,3
402.88,3
402.88,3
402.88,3
412.8,3
412.8,3
412.8,3
412.8,3
412.8,3
409.92,3
409.92,3
409.92,3
409.92,3
409.92,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
408,3
408,3
408,3
408,3
408,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
408,3
408,3
408,3
408,3
408,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
403.84,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
403.84,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
406.72,3
403.84,3
416.96,3
422.72,3
422.72,3
422.72,3
422.72,3
422.72,3
422.72,3
422.72,3
422.72,3
422.72,3
420.8,3
420.8,3
420.8,3
420.8,3
420.8,3
420.8,3
413.76,3
413.76,3
413.76,3
413.76,3
416,3
416,3
416,3
416,3
416,3
416,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
411.84,3
414.72,3
414.72,3
414.72,3
414.72,3
414.72,3
412.8,3
412.8,3
412.8,3
412.8,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
405.76,3
408,3
408,3
408,3
408,3
404.8,3
404.8,3
404.8,3
404.8,3
404.8,3
401.92,3
401.92,3
401.92,3
401.92,3
401.92,3
401.92,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
401.92,3
401.92,3
401.92,3
401.92,3
401.92,3
400,3
400,3
400,3
400,3
400,3
397.76,3
397.76,3
397.76,3
397.76,3
397.76,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
393.92,3
394.88,3
394.88,3
394.88,3
394.88,3
387.84,3
387.84,3
387.84,3
387.84,3
387.84,3
384.96,3
384.96,3
384.96,3
384.96,3
384.96,3
389.76,3
389.76,3
389.76,3
389.76,3
389.76,3
389.76,3
392.96,3
392.96,3
392.96,3
392.96,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
384.96,3
384.96,3
384.96,3
384.96,3
384.96,3
388.8,3
388.8,3
388.8,3
388.8,3
388.8,3
388.8,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
380.8,3
384,3
384,3
384,3
384,3
384,3
379.84,3
379.84,3
379.84,3
379.84,3
379.84,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
384,3
384,3
384,3
384,3
384,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
373.76,3
374.72,3
374.72,3
374.72,3
374.72,3
374.72,3
372.8,3
372.8,3
372.8,3
372.8,3
372.8,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
371.84,3
372.8,3
372.8,3
372.8,3
362.88,3
362.88,3
362.88,3
362.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
370.88,3
363.84,3
363.84,3
363.84,3
363.84,3
363.84,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
365.76,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
357.76,3
357.76,3
357.76,3
357.76,3
362.88,3
362.88,3
362.88,3
362.88,3
362.88,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
358.72,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
353.92,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
354.88,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
352.96,3
346.88,3
346.88,3
346.88,3
346.88,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
346.88,3
346.88,3
346.88,3
341.76,3
341.76,3
341.76,3
341.76,3
341.76,3
344,3
344,3
344,3
344,3
344,3
349.76,3
349.76,3
349.76,3
349.76,3
349.76,3
344.96,3
344.96,3
344.96,3
344.96,3
344.96,3
346.88,3
346.88,3
346.88,3
346.88,3
346.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
338.88,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
344,3
344,3
344,3
344,3
344,3
336,3
336,3
336,3
336,3
336,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
340.8,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
331.84,3
332.8,3
332.8,3
332.8,3
332.8,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
329.92,3
322.88,3
322.88,3
322.88,3
322.88,3
322.88,3
321.92,3
321.92,3
321.92,3
321.92,3
321.92,3
302.88,3
302.88,3
302.88,3
302.88,3
302.88,3
296.96,3
296.96,3
296.96,3
296.96,3
296.96,3
316,3
316,3
316,3
316,3
316,3
314.88,3
314.88,3
314.88,3
314.88,3
314.88,3
318.88,3
318.88,3
318.88,3
318.88,3
318.88,3
309.92,3
309.92,3
309.92,3
309.92,3
309.92,3
312,3
312,3
312,3
312,3
312,3
309.92,3
309.92,3
309.92,3
309.92,3
309.92,3
313.92,3
313.92,3
313.92,3
313.92,3
313.92,3
308,3
308,3
308,3
308,3
308,3
304,3
304,3
304,3
304,3
304,3
301.92,3
301.92,3
301.92,3
301.92,3
301.92,3
300,3
300,3
300,3
300,3
300,3
301.92,3
301.92,3
301.92,3
301.92,3
301.92,3
304,3
304,3
304,3
304,3
304,3
302.88,3
302.88,3
302.88,3
302.88,3
302.88,3
313.92,3
313.92,3
313.92,3
313.92,3
313.92,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
312.96,3
316.96,3
316.96,3
316.96,3
316.96,3
316.96,3
328,3
328,3
328,3
328,3
328,3
361.92,3
361.92,3
361.92,3
361.92,3
361.92,3
400.96,3
400.96,3
400.96,3
400.96,3
400.96,3
458.88,3
458.88,3
458.88,3
458.88,3
458.88,3
518.72,3
518.72,3
518.72,3
518.72,3
518.72,3
507.84,3
507.84,3
507.84,3
507.84,3
507.84,3
563.84,3
563.84,3
563.84,3
563.84,3
563.84,3
608.96,3
608.96,3
608.96,3
608.96,3
608.96,3
602.88,3
602.88,3
602.88,3
602.88,3
602.88,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
552,3
552,3
552,3
552,3
552,3
596.8,3
596.8,3
596.8,3
596.8,3
596.8,3
614.72,3
614.72,3
614.72,3
614.72,3
614.72,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
611.84,3
629.76,3
629.76,3
629.76,3
629.76,3
629.76,3
648,3
648,3
648,3
648,3
648,3
646.72,3
646.72,3
646.72,3
646.72,3
646.72,3
632.96,3
632.96,3
632.96,3
632.96,3
632.96,3
600,3
600,3
600,3
600,3
600,3
569.92,3
569.92,3
569.92,3
569.92,3
569.92,3
558.72,3
558.72,3
558.72,3
558.72,3
558.72,3
547.84,3
547.84,3
547.84,3
547.84,3
547.84,3
541.76,3
541.76,3
541.76,3
541.76,3
541.76,3
529.92,3
529.92,3
529.92,3
529.92,3
529.92,3
531.84,3
531.84,3
531.84,3
531.84,3
531.84,3
536.96,3
536.96,3
536.96,3
536.96,3
536.96,3
536.96,3
536,3
536,3
536,3
536,3
534.72,3
534.72,3
534.72,3
534.72,3
534.72,3
555.84,3
555.84,3
555.84,3
555.84,3
555.84,3
542.72,3
542.72,3
542.72,3
542.72,3
542.72,3
534.72,3
534.72,3
534.72,3
534.72,3
534.72,3
529.92,3
529.92,3
529.92,3
529.92,3
529.92,3
605.76,3
605.76,3
605.76,3
605.76,3
605.76,3
643.84,3
643.84,3
643.84,3
643.84,3
643.84,3
651.84,3
666.88,3
666.88,3
666.88,3
666.88,3
666.88,3
674.56,3
674.56,3
674.56,3
674.56,3
674.56,3
640.96,3
640.96,3
640.96,3
640.96,3
640.96,3
635.84,3
635.84,3
635.84,3
635.84,3
635.84,3
622.72,3
622.72,3
622.72,3
622.72,3
622.72,3
606.72,3
606.72,3
606.72,3
606.72,3
606.72,3
576,3
576,3
576,3
576,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
564.8,3
563.84,3
563.84,3
563.84,3
563.84,3
563.84,3
573.76,3
573.76,3
573.76,3
573.76,3
573.76,3
600.96,3
600.96,3
600.96,3
600.96,3
600.96,3
633.92,3
633.92,3
633.92,3
633.92,3
633.92,3
568.96,3
568.96,3
568.96,3
568.96,3
568.96,3
510.72,3
510.72,3
510.72,3
510.72,3
510.72,3
485.76,3
485.76,3
485.76,3
485.76,3
485.76,3
500.8,3
500.8,3
500.8,3
500.8,3
500.8,3
513.92,3
513.92,3
513.92,3
513.92,3
513.92,3
504.96,3
504.96,3
504.96,3
504.96,3
504.96,3
498.88,3
498.88,3
498.88,3
498.88,3
498.88,3
502.72,3
502.72,3
502.72,3
502.72,3
502.72,3
496.96,3
496.96,3
496.96,3
496.96,3
496.96,3
485.76,3
485.76,3
485.76,3
485.76,3
485.76,3
480.96,3
480.96,3
480.96,3
480.96,3
480.96,3
472,3
472,3
472,3
472,3
472,3
467.84,3
467.84,3
467.84,3
467.84,3
467.84,3
480.96,3
480.96,3
480.96,3
480.96,3
480.96,3
498.88,3
498.88,3
498.88,3
498.88,3
498.88,3
492.8,3
492.8,3
492.8,3
492.8,3
492.8,3
550.72,3
550.72,3
550.72,3
550.72,3
550.72,3
558.72,3
558.72,3
558.72,3
558.72,3
558.72,3
561.92,3
561.92,3
561.92,3
561.92,3
561.92,3
576.96,3
576.96,3
576.96,3
576.96,3
576.96,3
538.88,3
538.88,3
538.88,3
538.88,3
538.88,3
533.76,3
533.76,3
